name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
imported/leipzig/tom-sawyer-huckle-fin-insensitive,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,"count mismatch, expected 4152, got 2598",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/leipzig/tom-sawyer-huckle-fin-insensitive,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,"count mismatch, expected 4152, got 2598",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/leipzig/tom-sawyer-huckle-fin-insensitive,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,"count mismatch, expected 4152, got 2598",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/leipzig/tom-sawyer-huckle-fin-prefix-short,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,,16013977,4,4.61s,759.35ms,169.50us,759.45ms,378.53us,759.04ms,760.07ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-short,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,,16013977,4,4.59s,759.66ms,306.15us,759.63ms,385.48us,759.08ms,760.13ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-short,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,,16013977,4,4.62s,759.29ms,171.02us,759.28ms,241.55us,758.93ms,759.61ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-short,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,,16013977,4,4.59s,761.84ms,49.23us,761.77ms,174.81us,761.47ms,761.91ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-long,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,,16013977,4,5.57s,923.37ms,325.98us,923.37ms,371.30us,922.86ms,923.86ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-long,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,,16013977,4,5.58s,923.90ms,400.75us,923.90ms,410.08us,923.45ms,924.37ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-long,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,,16013977,4,5.58s,923.66ms,394.96us,923.69ms,459.74us,923.11ms,924.32ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-long,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,,16013977,4,5.64s,935.62ms,1.63ms,933.17ms,5.37ms,924.17ms,937.26ms
imported/leipzig/tom-river,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,,16013977,8,4.90s,405.35ms,366.75us,405.51ms,615.74us,404.87ms,406.67ms
imported/leipzig/tom-river,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,,16013977,8,4.97s,413.76ms,1.21ms,413.72ms,1.14ms,412.33ms,415.64ms
imported/leipzig/tom-river,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,,16013977,637,4.54s,4.70ms,4.92us,4.71ms,23.99us,4.68ms,4.97ms
imported/leipzig/tom-river,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,,16013977,1002,4.56s,2.99ms,2.40us,3.00ms,16.74us,2.97ms,3.24ms
imported/leipzig/ing,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,,16013977,8,5.18s,427.53ms,2.42ms,426.78ms,3.23ms,421.83ms,431.18ms
imported/leipzig/ing,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,,16013977,7,4.80s,430.21ms,1.17ms,430.86ms,1.30ms,429.03ms,432.55ms
imported/leipzig/ing,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,,16013977,7,4.79s,430.43ms,769.00us,430.76ms,1.07ms,429.66ms,432.76ms
imported/leipzig/ing,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,,16013977,7,4.74s,431.64ms,1.43ms,431.47ms,1.40ms,429.06ms,433.34ms
imported/leipzig/ing-whitespace,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,,16013977,6,5.03s,551.65ms,289.98us,551.87ms,826.27us,550.96ms,553.57ms
imported/leipzig/ing-whitespace,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,,16013977,6,5.01s,551.93ms,351.64us,551.90ms,418.18us,551.18ms,552.39ms
imported/leipzig/ing-whitespace,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,,16013977,6,5.04s,551.98ms,252.98us,552.07ms,359.62us,551.69ms,552.69ms
imported/leipzig/ing-whitespace,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,,16013977,6,5.03s,551.88ms,417.50us,551.87ms,402.41us,551.39ms,552.30ms
imported/leipzig/awyer-inn,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,,16013977,7,5.22s,471.07ms,525.42us,470.88ms,449.56us,470.20ms,471.62ms
imported/leipzig/awyer-inn,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,,16013977,7,5.22s,471.49ms,355.38us,471.53ms,604.16us,470.35ms,472.28ms
imported/leipzig/awyer-inn,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,,16013977,7,5.24s,470.84ms,258.96us,470.97ms,278.58us,470.53ms,471.43ms
imported/leipzig/awyer-inn,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,,16013977,7,5.24s,470.67ms,107.88us,470.64ms,137.82us,470.39ms,470.82ms
imported/leipzig/quotes-bounded,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,,16013977,10,4.84s,319.99ms,574.77us,319.71ms,1.06ms,318.03ms,321.26ms
imported/leipzig/quotes-bounded,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,,16013977,11,5.07s,299.56ms,487.62us,299.52ms,807.34us,297.87ms,300.98ms
imported/leipzig/quotes-bounded,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,,16013977,38,4.56s,79.14ms,48.35us,79.16ms,98.13us,78.99ms,79.40ms
imported/leipzig/quotes-bounded,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,,16013977,54,4.59s,56.16ms,43.10us,56.16ms,101.07us,55.93ms,56.47ms
imported/leipzig/non-ascii-alternate,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,,16013977,14,4.71s,229.79ms,435.71us,226.71ms,5.64ms,215.86ms,231.25ms
imported/leipzig/non-ascii-alternate,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,,16013977,2149,4.56s,1.40ms,4.04us,1.40ms,9.47us,1.37ms,1.53ms
imported/leipzig/non-ascii-alternate,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,,16013977,2144,4.53s,1.40ms,3.46us,1.40ms,9.40us,1.38ms,1.55ms
imported/leipzig/non-ascii-alternate,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,,16013977,1090,4.54s,2.75ms,4.77us,2.75ms,16.13us,2.73ms,2.99ms
imported/leipzig/math-symbols,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,,16013977,12,4.95s,272.32ms,222.83us,272.33ms,236.89us,271.95ms,272.69ms
imported/leipzig/math-symbols,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,,16013977,11,4.76s,272.47ms,553.92us,275.66ms,3.77ms,271.91ms,280.81ms
imported/leipzig/math-symbols,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,,16013977,11,4.79s,279.88ms,552.58us,279.98ms,603.51us,279.08ms,281.15ms
imported/leipzig/math-symbols,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,,16013977,11,4.71s,273.23ms,69.46us,274.06ms,2.58ms,273.04ms,282.21ms
imported/leipzig/bounded-strings-ending-z,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,"failed to run command for 'rust/regex/pikevm/noAcc', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/leipzig/bounded-strings-ending-z,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,"failed to run command for 'rust/regex/pikevm/accOnce', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/leipzig/bounded-strings-ending-z,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,"failed to run command for 'rust/regex/pikevm/accEmptyStates', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/leipzig/bounded-strings-ending-z,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,"failed to run command for 'rust/regex/pikevm/accOneAhead', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/lh3lh3-reb/uri,grep,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,,39887114,3,6.18s,1.23s,290.92us,1.23s,592.19us,1.23s,1.23s
imported/lh3lh3-reb/uri,grep,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,,39887114,3,6.15s,1.22s,16.35ms,1.22s,13.69ms,1.20s,1.24s
imported/lh3lh3-reb/uri,grep,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,,39887114,3,6.12s,1.22s,10.71ms,1.22s,9.27ms,1.20s,1.23s
imported/lh3lh3-reb/uri,grep,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,,39887114,3,6.16s,1.23s,910.38us,1.23s,1.51ms,1.23s,1.23s
imported/lh3lh3-reb/email,grep,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,,39887114,3,5.64s,1.12s,546.96us,1.12s,3.12ms,1.12s,1.12s
imported/lh3lh3-reb/email,grep,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,,39887114,3,5.58s,1.10s,905.13us,1.10s,11.12ms,1.10s,1.12s
imported/lh3lh3-reb/email,grep,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,,39887114,3,5.54s,1.10s,48.71us,1.10s,9.75ms,1.10s,1.12s
imported/lh3lh3-reb/email,grep,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,,39887114,3,5.57s,1.10s,539.83us,1.10s,659.78us,1.10s,1.10s
imported/lh3lh3-reb/date,grep,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,,39887114,5,4.92s,608.79ms,255.25us,608.94ms,365.44us,608.51ms,609.59ms
imported/lh3lh3-reb/date,grep,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,,39887114,20,4.71s,152.99ms,228.37us,154.96ms,2.72ms,152.73ms,159.45ms
imported/lh3lh3-reb/date,grep,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,,39887114,39,4.62s,78.69ms,221.62us,78.77ms,351.79us,78.26ms,79.95ms
imported/lh3lh3-reb/date,grep,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,,39887114,38,4.62s,80.34ms,80.48us,80.39ms,164.56us,80.04ms,80.79ms
imported/lh3lh3-reb/uri-or-email,grep,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,,39887114,2,6.35s,2.10s,3.11ms,2.10s,3.11ms,2.10s,2.10s
imported/lh3lh3-reb/uri-or-email,grep,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,,39887114,2,6.41s,2.12s,14.33ms,2.12s,14.33ms,2.11s,2.14s
imported/lh3lh3-reb/uri-or-email,grep,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,,39887114,2,6.39s,2.12s,6.69ms,2.12s,6.69ms,2.12s,2.13s
imported/lh3lh3-reb/uri-or-email,grep,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,,39887114,2,6.43s,2.12s,8.65ms,2.12s,8.65ms,2.11s,2.13s
imported/mariomka/email,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,,6839410,18,4.58s,167.42ms,374.04us,168.01ms,1.21ms,166.99ms,170.62ms
imported/mariomka/email,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,,6839410,18,4.61s,169.50ms,681.56us,169.70ms,873.03us,168.20ms,171.57ms
imported/mariomka/email,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,,6839410,18,4.56s,167.45ms,255.40us,167.40ms,279.72us,167.00ms,167.87ms
imported/mariomka/email,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,,6839410,18,4.63s,169.84ms,571.71us,169.72ms,703.35us,168.52ms,170.67ms
imported/mariomka/uri,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,,6839410,18,4.60s,170.20ms,627.38us,170.28ms,0.96ms,167.98ms,172.04ms
imported/mariomka/uri,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,,6839410,18,4.65s,169.50ms,1.74ms,169.26ms,1.59ms,167.32ms,171.40ms
imported/mariomka/uri,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,,6839410,18,4.59s,168.50ms,177.31us,168.51ms,523.32us,167.06ms,169.75ms
imported/mariomka/uri,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,,6839410,18,4.60s,169.51ms,359.38us,169.42ms,674.78us,168.13ms,170.59ms
imported/mariomka/ip,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,,6839410,12,4.77s,262.09ms,257.73us,262.03ms,324.13us,261.52ms,262.65ms
imported/mariomka/ip,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,,6839410,12,4.82s,264.54ms,279.42us,264.27ms,449.59us,263.64ms,264.88ms
imported/mariomka/ip,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,,6839410,259,4.52s,11.59ms,23.17us,11.60ms,44.74us,11.54ms,11.90ms
imported/mariomka/ip,count,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,,6839410,313,4.53s,9.60ms,16.79us,9.61ms,35.02us,9.55ms,9.94ms
imported/regex-redux/regex-redux,regex-redux,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,,,7,5.24s,475.89ms,626.92us,475.64ms,698.14us,474.33ms,476.58ms
imported/regex-redux/regex-redux,regex-redux,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,,,7,5.26s,475.34ms,234.29us,475.37ms,436.66us,474.84ms,476.27ms
imported/regex-redux/regex-redux,regex-redux,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,,,7,5.30s,480.04ms,553.29us,480.11ms,645.52us,479.42ms,481.08ms
imported/regex-redux/regex-redux,regex-redux,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,,,7,5.28s,477.35ms,319.42us,477.65ms,891.36us,476.90ms,479.71ms
imported/rsc/no-exponential,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,"failed to run command for 'rust/regex/pikevm/noAcc', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/no-exponential,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,"failed to run command for 'rust/regex/pikevm/accOnce', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/no-exponential,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,"failed to run command for 'rust/regex/pikevm/accEmptyStates', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/no-exponential,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,"failed to run command for 'rust/regex/pikevm/accOneAhead', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/literal,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,"failed to run command for 'rust/regex/pikevm/noAcc', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/literal,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,"failed to run command for 'rust/regex/pikevm/accOnce', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/literal,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,"failed to run command for 'rust/regex/pikevm/accEmptyStates', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/literal,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,"failed to run command for 'rust/regex/pikevm/accOneAhead', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/not-literal,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,"failed to run command for 'rust/regex/pikevm/noAcc', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/not-literal,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,"failed to run command for 'rust/regex/pikevm/accOnce', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/not-literal,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,"failed to run command for 'rust/regex/pikevm/accEmptyStates', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/not-literal,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,"failed to run command for 'rust/regex/pikevm/accOneAhead', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/match-class,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,"failed to run command for 'rust/regex/pikevm/noAcc', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/match-class,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,"failed to run command for 'rust/regex/pikevm/accOnce', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/match-class,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,"failed to run command for 'rust/regex/pikevm/accEmptyStates', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/match-class,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,"failed to run command for 'rust/regex/pikevm/accOneAhead', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/match-class-in-range,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,"failed to run command for 'rust/regex/pikevm/noAcc', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/match-class-in-range,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,"failed to run command for 'rust/regex/pikevm/accOnce', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/match-class-in-range,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,"failed to run command for 'rust/regex/pikevm/accEmptyStates', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/match-class-in-range,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,"failed to run command for 'rust/regex/pikevm/accOneAhead', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/match-class-unicode,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,"failed to run command for 'rust/regex/pikevm/noAcc', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/match-class-unicode,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,"failed to run command for 'rust/regex/pikevm/accOnce', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/match-class-unicode,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,"failed to run command for 'rust/regex/pikevm/accEmptyStates', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/match-class-unicode,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,"failed to run command for 'rust/regex/pikevm/accOneAhead', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/anchored-literal-short-non-match,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,"failed to run command for 'rust/regex/pikevm/noAcc', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/anchored-literal-short-non-match,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,"failed to run command for 'rust/regex/pikevm/accOnce', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/anchored-literal-short-non-match,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,"failed to run command for 'rust/regex/pikevm/accEmptyStates', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/anchored-literal-short-non-match,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,"failed to run command for 'rust/regex/pikevm/accOneAhead', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/anchored-literal-long-non-match,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,"failed to run command for 'rust/regex/pikevm/noAcc', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/anchored-literal-long-non-match,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOnce,0.4.8,"failed to run command for 'rust/regex/pikevm/accOnce', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/anchored-literal-long-non-match,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accEmptyStates,0.4.8,"failed to run command for 'rust/regex/pikevm/accEmptyStates', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/anchored-literal-long-non-match,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/accOneAhead,0.4.8,"failed to run command for 'rust/regex/pikevm/accOneAhead', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/rsc/anchored-literal-short-match,count-spans,0.1.0 (rev d6d73bc15a),rust/regex/pikevm/noAcc,0.4.8,"failed to run command for 'rust/regex/pikevm/noAcc', last line of stderr is: note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
